,i,j
78441,16858,13224
78442,16858,15581
78443,16859,17535
78444,16860,1529
78445,16861,577
78446,16861,10184
78447,16861,11463
78448,16861,17272
78449,16861,18810
78450,16862,15263
78451,16863,8810
78452,16863,11129
78453,16863,13463
78454,16863,13627
78455,16863,14256
78456,16864,2636
78457,16865,18345
78458,16865,18441
78459,16865,18602
78460,16865,408
78461,16865,1707
78462,16865,3351
78463,16865,3735
78464,16865,4305
78465,16865,5263
78466,16865,6098
78467,16865,6694
78468,16865,6787
78469,16865,7849
78470,16865,8472
78471,16865,12689
78472,16865,13467
78473,16865,13599
78474,16865,13927
78475,16865,15172
78476,16865,16346
78477,16865,16350
78478,16865,17664
78479,16866,2443
78480,16866,2832
78481,16866,4032
78482,16866,4737
78483,16866,7439
78484,16866,7859
78485,16866,11040
78486,16866,11340
78487,16866,11626
78488,16866,12900
78489,16866,15880
78490,16867,17073
78491,16868,4548
78492,16869,10967
78493,16870,5408
78494,16870,7342
78495,16870,7749
78496,16871,6396
78497,16871,13944
78498,16872,8341
78499,16872,17557
78500,16873,16401
78501,16874,1230
78502,16874,13577
78503,16874,13778
78504,16874,14977
78505,16875,2451
78506,16876,1571
78507,16877,2228
78508,16877,16551
78509,16878,4963
78510,16879,18671
78511,16879,2293
78512,16879,5581
78513,16879,18910
78514,16880,2834
78515,16880,10872
78516,16880,11027
78517,16880,11394
78518,16880,13472
78519,16880,16313
78520,16881,9877
78521,16881,18958
78522,16882,230
78523,16882,4733
78524,16882,5666
78525,16882,5785
78526,16882,12281
78527,16882,12509
78528,16883,969
78529,16884,1823
78530,16884,6924
78531,16884,11050
78532,16884,18796
78533,16885,16798
78534,16886,15077
78535,16887,116
78536,16887,2026
78537,16887,2558
78538,16887,4081
78539,16887,4824
78540,16887,6038
78541,16887,6128
78542,16887,6889
78543,16887,8250
78544,16887,10524
78545,16887,10950
78546,16887,13366
78547,16887,15144
78548,16887,16482
78549,16887,17150
78550,16887,17407
78551,16888,2807
78552,16888,9876
78553,16888,11423
78554,16889,705
78555,16889,10548
78556,16890,8215
78557,16890,13205
78558,16891,9330
78559,16891,13694
78560,16892,2173
78561,16892,2653
78562,16892,6294
78563,16892,7136
78564,16892,12297
78565,16892,18765
78566,16893,11178
78567,16894,18611
78568,16895,1711
78569,16896,4178
78570,16897,1985
78571,16897,7127
78572,16898,17267
78573,16899,18489
78574,16899,282
78575,16899,489
78576,16899,916
78577,16899,1914
78578,16899,2168
78579,16899,2845
78580,16899,3310
78581,16899,4363
78582,16899,4410
78583,16899,5443
78584,16899,5643
78585,16899,5684
78586,16899,8049
78587,16899,9933
78588,16899,10184
78589,16899,10186
78590,16899,10270
78591,16899,10554
78592,16899,10996
78593,16899,11174
78594,16899,12780
78595,16899,14063
78596,16899,15621
78597,16899,16369
78598,16899,18871
78599,16899,18942
78600,16899,19004
78601,16899,19579
78602,16900,4757
78603,16901,2809
78604,16901,3257
78605,16901,7118
78606,16901,10524
78607,16901,10950
78608,16901,13938
78609,16901,14548
78610,16901,14887
78611,16901,19089
78612,16902,3253
78613,16902,4548
78614,16903,810
78615,16903,4927
78616,16903,17915
78617,16904,3545
78618,16904,9302
78619,16905,3077
78620,16905,17411
78621,16906,18441
78622,16906,8809
78623,16906,10900
78624,16906,11407
78625,16906,14748
78626,16907,13639
78627,16907,14291
78628,16908,16069
78629,16908,17940
78630,16909,426
78631,16909,1804
78632,16909,4949
78633,16909,5559
78634,16909,7399
78635,16909,9289
78636,16909,9292
78637,16909,10524
78638,16909,10893
78639,16909,11705
78640,16909,12889
78641,16909,16189
78642,16909,19174
78643,16909,19345
78644,16910,9390
78645,16911,5745
78646,16912,1044
78647,16913,12579
78648,16914,13257
78649,16914,16996
78650,16915,18523
78651,16915,116
78652,16915,656
78653,16915,733
78654,16915,1723
78655,16915,2474
78656,16915,2582
78657,16915,3106
78658,16915,3231
78659,16915,3551
78660,16915,3594
78661,16915,3759
78662,16915,4105
78663,16915,4109
78664,16915,4232
78665,16915,4326
78666,16915,4414
78667,16915,4536
78668,16915,4677
78669,16915,5096
78670,16915,5650
78671,16915,7184
78672,16915,7388
78673,16915,9187
78674,16915,9596
78675,16915,9731
78676,16915,10199
78677,16915,10524
78678,16915,10872
78679,16915,10949
78680,16915,10950
78681,16915,11169
78682,16915,11394
78683,16915,11696
78684,16915,11697
78685,16915,12352
78686,16915,12353
78687,16915,12443
78688,16915,14297
78689,16915,14825
78690,16915,15364
78691,16915,15867
78692,16915,16063
78693,16915,16987
78694,16915,17639
78695,16915,18200
78696,16915,18859
78697,16915,18957
78698,16915,19039
78699,16916,5173
78700,16916,5870
78701,16916,17255
78702,16916,17390
78703,16917,13531
78704,16918,18609
78705,16918,268
78706,16918,577
78707,16918,918
78708,16918,1306
78709,16918,1409
78710,16918,1640
78711,16918,1848
78712,16918,2473
78713,16918,2754
78714,16918,3369
78715,16918,6321
78716,16918,6472
78717,16918,7382
78718,16918,7902
78719,16918,9189
78720,16918,10520
78721,16918,10721
78722,16918,12092
78723,16918,12147
78724,16918,12205
78725,16918,14395
78726,16918,14518
78727,16918,15486
78728,16918,17059
78729,16918,18973
78730,16918,19151
78731,16918,19445
78732,16919,4154
78733,16919,4963
78734,16920,860
78735,16920,6826
78736,16920,14849
78737,16921,7577
78738,16921,17358
78739,16922,18552
78740,16923,18450
78741,16923,2090
78742,16923,2579
78743,16923,2654
78744,16923,3673
78745,16923,4116
78746,16923,9019
78747,16923,9489
78748,16923,13120
78749,16924,3213
78750,16924,4994
78751,16924,5250
78752,16924,7315
78753,16924,9384
78754,16924,13449
78755,16924,16728
78756,16924,18044
78757,16925,11095
78758,16926,3031
78759,16926,4395
78760,16926,6294
78761,16926,13610
78762,16926,18919
78763,16927,4484
78764,16928,1574
78765,16928,5466
78766,16928,9614
78767,16929,377
78768,16929,2173
78769,16930,19158
78770,16931,16434
78771,16932,18587
78772,16932,552
78773,16932,1959
78774,16932,3701
78775,16932,4730
78776,16932,9382
78777,16932,11182
78778,16932,11843
78779,16932,18022
78780,16933,1420
78781,16934,2787
78782,16935,13257
78783,16936,16577
78784,16937,18259
78785,16937,18267
78786,16937,3945
78787,16937,6069
78788,16937,8629
78789,16937,8889
78790,16937,9135
78791,16937,9410
78792,16937,10696
78793,16937,10775
78794,16937,12403
78795,16937,13463
78796,16937,14018
78797,16937,19383
78798,16938,4053
78799,16938,5773
78800,16938,13716
78801,16938,13917
78802,16939,282
78803,16939,1116
78804,16939,1340
78805,16939,1773
78806,16939,2939
78807,16939,3992
78808,16939,6157
78809,16939,6772
78810,16939,8049
78811,16939,8394
78812,16939,9465
78813,16939,10184
78814,16939,10186
78815,16939,10554
78816,16939,13642
78817,16939,13677
78818,16939,14572
78819,16939,15129
78820,16939,15405
78821,16939,16035
78822,16939,16047
78823,16939,17461
78824,16939,17888
78825,16940,487
78826,16940,2108
78827,16940,2373
78828,16940,3897
78829,16940,5469
78830,16940,5999
78831,16940,9641
78832,16940,10894
78833,16940,11786
78834,16940,12845
78835,16940,12989
78836,16940,13954
78837,16940,14256
78838,16940,15419
78839,16940,15771
78840,16940,15779
78841,16940,16410
78842,16940,16954
78843,16940,18952
78844,16941,5929
78845,16941,10848
78846,16941,14644
78847,16941,19645
78848,16942,403
78849,16943,6640
78850,16943,8918
78851,16943,17595
78852,16944,14393
78853,16945,9072
78854,16946,7216
78855,16946,10668
78856,16946,13346
78857,16947,6758
78858,16948,19076
78859,16949,15665
78860,16950,17443
78861,16951,4423
78862,16951,13339
78863,16952,12478
78864,16953,2077
78865,16953,4038
78866,16953,6898
78867,16954,2391
78868,16954,3282
78869,16954,5087
78870,16954,10777
78871,16954,10894
78872,16954,12379
78873,16954,15695
78874,16954,15905
78875,16954,16940
78876,16954,18194
78877,16955,17267
78878,16956,2744
78879,16957,18865
78880,16958,8255
78881,16959,13917
78882,16960,17718
78883,16961,1315
78884,16961,6818
78885,16961,15096
78886,16961,19402
78887,16962,3300
78888,16963,1230
78889,16963,2822
78890,16964,3119
78891,16964,4255
78892,16964,13896
78893,16964,14553
78894,16965,14563
78895,16966,11141
78896,16967,9076
78897,16968,17810
78898,16969,18686
78899,16969,12642
78900,16969,14807
78901,16970,874
78902,16970,1699
78903,16970,4346
78904,16970,14296
78905,16971,5865
78906,16971,7725
78907,16971,18080
78908,16972,12717
78909,16973,14343
78910,16974,18236
78911,16974,18297
78912,16974,18453
78913,16974,177
78914,16974,937
78915,16974,1592
78916,16974,1867
78917,16974,2436
78918,16974,4486
78919,16974,5954
78920,16974,7394
78921,16974,8799
78922,16974,9663
78923,16974,10354
78924,16974,11473
78925,16974,13203
78926,16974,13315
78927,16974,13544
78928,16974,15876
78929,16974,17573
78930,16974,17790
78931,16975,3434
78932,16976,6313
78933,16977,865
78934,16977,3254
78935,16977,5919
78936,16977,15640
78937,16977,17815
78938,16977,18740
78939,16978,372
78940,16979,15022
78941,16980,8768
78942,16980,11225
78943,16980,17153
78944,16981,2208
78945,16981,6067
78946,16981,11865
78947,16982,14851
78948,16983,172
78949,16983,3073
78950,16983,4979
78951,16983,5816
78952,16983,6081
78953,16983,6328
78954,16983,7347
78955,16983,9897
78956,16983,10246
78957,16983,10879
78958,16983,10881
78959,16983,11869
78960,16983,13217
78961,16983,14796
78962,16983,15091
78963,16983,15092
78964,16983,17028
78965,16984,9390
78966,16985,17535
78967,16986,16270
78968,16987,489
78969,16987,6826
78970,16987,7315
78971,16987,14689
78972,16987,16270
78973,16987,16605
78974,16987,16915
78975,16987,17899
78976,16988,799
78977,16988,16023
78978,16989,8620
78979,16990,10129
78980,16991,10100
78981,16992,4037
78982,16992,6630
78983,16992,8168
78984,16992,9503
78985,16992,9706
78986,16992,11946
78987,16992,13817
78988,16993,18281
78989,16993,79
78990,16993,235
78991,16993,865
78992,16993,1600
78993,16993,2208
78994,16993,2654
78995,16993,2773
78996,16993,3492
78997,16993,5469
78998,16993,5841
78999,16993,6271
79000,16993,6430
79001,16993,6595
79002,16993,6657
79003,16993,8732
79004,16993,9045
79005,16993,9660
79006,16993,11366
79007,16993,11785
79008,16993,12640
79009,16993,13011
79010,16993,13694
79011,16993,13779
79012,16993,13873
79013,16993,16695
79014,16993,18173
79015,16993,18811
79016,16994,3292
79017,16994,10566
79018,16994,11595
79019,16994,11952
79020,16994,12647
79021,16995,622
79022,16995,4961
79023,16995,12355
79024,16995,15860
79025,16995,16694
79026,16996,1571
79027,16996,2425
79028,16996,4578
79029,16996,4847
79030,16996,5186
79031,16996,6408
79032,16996,8697
79033,16996,9183
79034,16996,9184
79035,16996,9916
79036,16996,10234
79037,16996,11480
79038,16996,13257
79039,16996,13770
79040,16996,16914
79041,16996,17210
79042,16997,4125
79043,16998,9478
79044,16998,12511
79045,16999,18262
79046,16999,18329
79047,16999,18634
79048,16999,2191
79049,16999,3525
79050,16999,3617
79051,16999,4188
79052,16999,5049
79053,16999,5524
79054,16999,5671
79055,16999,5735
79056,16999,6033
79057,16999,7049
79058,16999,7661
79059,16999,7969
79060,16999,7990
79061,16999,8229
79062,16999,8254
79063,16999,8489
79064,16999,9898
79065,16999,10229
79066,16999,10249
79067,16999,10432
79068,16999,10433
79069,16999,10492
79070,16999,10570
79071,16999,10940
79072,16999,11016
79073,16999,11055
79074,16999,11507
79075,16999,11738
79076,16999,12598
79077,16999,13095
79078,16999,13734
79079,16999,13769
79080,16999,14318
79081,16999,14473
79082,16999,14653
79083,16999,14749
79084,16999,15020
79085,16999,15350
79086,16999,15872
79087,16999,16239
79088,16999,16508
79089,16999,17649
79090,16999,18070
79091,16999,18807
79092,16999,18809
79093,17000,409
79094,17001,18132
79095,17002,5116
79096,17003,13569
79097,17004,16231
79098,17005,2155
79099,17005,2537
79100,17005,3202
79101,17005,4078
79102,17005,6469
79103,17006,9941
79104,17006,16678
79105,17007,17870
79106,17008,186
79107,17008,261
79108,17008,1262
79109,17008,1531
79110,17008,4784
79111,17008,9266
79112,17008,11097
79113,17008,12377
79114,17008,13646
79115,17008,16231
79116,17008,17942
79117,17008,18180
79118,17008,18769
79119,17008,19004
79120,17009,16000
79121,17010,2123
79122,17010,6879
79123,17010,9587
79124,17010,9588
79125,17010,10695
79126,17010,11555
79127,17010,11780
79128,17010,12247
79129,17010,15005
79130,17010,16401
79131,17010,18111
79132,17011,18414
79133,17012,7400
79134,17013,168
79135,17013,3031
79136,17013,4395
79137,17013,6294
79138,17013,13610
79139,17013,18768
79140,17013,18919
79141,17014,12410
79142,17015,1224
79143,17016,2032
79144,17016,2492
79145,17016,8371
79146,17017,11282
79147,17018,3483
79148,17018,7954
79149,17018,10552
79150,17018,17930
79151,17019,1342
79152,17019,5107
79153,17019,6563
79154,17019,7882
79155,17019,9044
79156,17019,9064
79157,17019,10940
79158,17019,13404
79159,17019,13412
79160,17019,14126
79161,17019,14362
79162,17019,14495
79163,17019,14655
79164,17019,15689
79165,17019,16610
79166,17020,1791
79167,17020,6344
79168,17020,8009
79169,17020,11756
79170,17020,15111
79171,17020,17962
79172,17021,4524
79173,17021,14958
79174,17021,19017
79175,17022,18281
79176,17022,1670
79177,17022,2654
79178,17022,18008
79179,17022,18895
79180,17023,1535
79181,17023,4283
79182,17023,7924
79183,17024,6423
79184,17024,16060
79185,17025,4135
79186,17025,12688
79187,17026,4253
79188,17027,10259
79189,17027,11979
79190,17028,16983
79191,17029,2253
79192,17030,2180
79193,17030,4346
79194,17030,8207
79195,17030,8283
79196,17030,19032
79197,17031,17399
79198,17032,18729
79199,17033,18130
79200,17034,12355
79201,17035,1197
79202,17035,2015
79203,17035,3074
79204,17035,6356
79205,17035,6727
79206,17035,7249
79207,17035,8841
79208,17035,9019
79209,17035,12764
79210,17035,13525
79211,17035,14613
79212,17035,15877
79213,17035,17599
79214,17036,10094
79215,17036,15094
79216,17037,563
79217,17037,5773
79218,17037,7892
79219,17037,7905
79220,17037,11916
79221,17038,544
79222,17038,1086
79223,17038,2896
79224,17038,6319
79225,17038,8533
79226,17038,8872
79227,17038,10524
79228,17038,10950
79229,17038,13496
79230,17038,16673
79231,17038,16839
79232,17038,17721
79233,17039,4291
79234,17039,6383
79235,17039,12214
79236,17040,1987
79237,17040,5380
79238,17040,14319
79239,17040,15093
79240,17041,1236
79241,17042,469
79242,17042,3677
79243,17042,3773
79244,17042,4258
79245,17042,5372
79246,17042,5743
79247,17042,6754
79248,17042,7328
79249,17042,7537
79250,17042,7890
79251,17042,8393
79252,17042,8916
79253,17042,9443
79254,17042,10127
79255,17042,12742
79256,17042,14334
79257,17042,14829
79258,17042,18145
79259,17043,14531
79260,17044,17082
79261,17045,9835
79262,17046,9885
79263,17047,17535
79264,17048,1740
79265,17048,2646
79266,17048,8443
79267,17049,2188
79268,17049,4534
79269,17049,4841
79270,17049,10146
79271,17049,10349
79272,17049,19478
79273,17050,3603
79274,17050,6078
79275,17050,11036
79276,17050,11500
79277,17050,11759
79278,17050,12576
79279,17050,16060
79280,17051,1956
79281,17051,3643
79282,17051,9663
79283,17052,16401
79284,17053,6856
79285,17053,15827
79286,17054,2173
79287,17054,15263
79288,17055,12986
79289,17056,12568
79290,17057,18611
79291,17057,12568
79292,17058,18765
79293,17059,16918
79294,17060,5498
79295,17061,8072
79296,17062,1236
79297,17062,2741
79298,17062,6264
79299,17062,7609
79300,17062,8866
79301,17062,11652
79302,17062,12210
79303,17062,14103
79304,17062,16125
79305,17062,16145
79306,17062,18778
79307,17062,18787
79308,17063,17678
79309,17064,12545
79310,17064,15665
79311,17065,15498
79312,17066,6366
79313,17067,15977
79314,17068,16748
79315,17069,14236
79316,17070,10903
79317,17071,8456
79318,17072,1318
79319,17073,545
79320,17073,1984
79321,17073,2127
79322,17073,5111
79323,17073,5309
79324,17073,6079
79325,17073,6496
79326,17073,6623
79327,17073,7967
79328,17073,11142
79329,17073,11376
79330,17073,12014
79331,17073,12474
79332,17073,14479
79333,17073,16086
79334,17073,16867
79335,17074,11086
79336,17075,10541
79337,17076,13440
79338,17077,2741
79339,17077,16125
79340,17077,18778
79341,17078,18369
79342,17079,16329
79343,17080,5293
79344,17081,2592
79345,17081,10302
79346,17081,12538
79347,17082,18712
79348,17082,2814
79349,17082,3687
79350,17082,4488
79351,17082,4854
79352,17082,7350
79353,17082,15553
79354,17082,17044
79355,17082,17549
79356,17083,18611
79357,17084,2687
79358,17084,5500
79359,17084,7304
79360,17084,10670
79361,17085,4853
79362,17086,12780
79363,17086,13930
79364,17087,1836
79365,17087,3107
79366,17087,7159
79367,17087,8194
79368,17087,12892
79369,17088,15325
79370,17089,11692
79371,17090,1074
79372,17090,1472
79373,17090,8088
79374,17090,9941
79375,17090,12118
79376,17090,12741
79377,17090,14140
79378,17090,14998
79379,17090,15448
79380,17090,16572
79381,17090,16719
79382,17090,17745
79383,17090,18906
79384,17091,9732
79385,17091,16388
79386,17092,18544
79387,17092,1407
79388,17092,4630
79389,17092,5309
79390,17092,6496
79391,17092,6615
79392,17092,8795
79393,17092,10711
79394,17092,11376
79395,17092,13129
79396,17092,13440
79397,17092,14106
79398,17093,3752
79399,17093,4330
79400,17093,4414
79401,17093,6680
79402,17093,8357
79403,17093,11866
79404,17093,13721
79405,17093,16554
79406,17093,17622
79407,17094,11320
79408,17095,14332
79409,17096,638
79410,17096,923
79411,17096,1573
79412,17096,3348
79413,17096,4581
79414,17096,5195
79415,17096,7106
79416,17096,8048
79417,17096,8992
79418,17096,9111
79419,17096,9295
79420,17096,9360
79421,17096,9600
79422,17096,10647
79423,17096,11879
79424,17096,11893
79425,17096,12648
79426,17096,13024
79427,17096,13251
79428,17096,16144
79429,17096,17827
79430,17096,19163
79431,17096,19653
79432,17097,3635
79433,17097,8072
79434,17098,14019
79435,17099,463
79436,17099,1081
79437,17099,3757
79438,17099,3945
79439,17099,6011
79440,17099,7554
79441,17099,7579
79442,17099,11323
79443,17099,16705
79444,17099,17201
79445,17100,1097
79446,17100,2302
79447,17100,2303
79448,17100,4732
79449,17100,9832
79450,17100,11407
79451,17100,11420
79452,17100,12819
79453,17100,15679
79454,17100,17422
79455,17100,17961
79456,17100,18858
79457,17101,6205
79458,17101,14295
